LogName,Status,Distance,Duration,AvgSpeed,MinSpeed,MaxSpeed,AvgYrate,MinYrate,MaxYrate,ChngLane,AvailLRE,LREasFlat,LREasBarrier,AvailRRE,RREasFlat,RREasBarrier,AvailLL,AvailRL,SolidLL,SolidRL,DashLL,DashRL,WhiteLL,WhiteRL,YellLL,YellRL,AmbigL,AmbigR,ConstArea,SFClasL,SFClasR,TSRNum,CarNum,MclNum,TrkNum,PedNum,AniNum,BclNum,Day,Dusk,Night,AmbLght,Highway,City,Tunnel,HLNum,TLNum,TrkCLNum,DarkOncL,blurSL,fogSL,smearSL,selfGSL,spotRSL,frozSL,partBSL,fullBSL,Frames,ME_API,ME_SW,VFP_ver,simpFrDrop,cntError,cntFault,sFrDrop,mFrDrop,conFrDrop,decFrDrop,autoFixOk,cameraAlignment_horizon_min,cameraAlignment_horizon_max,cameraAlignment_yaw_min,cameraAlignment_yaw_max
FORDDAT2_20190328_KR6N086_ChkOut_F62_KRK_KRK_PJ_TW_020719_008.mat,Corrupted
FORDDAT2_20190402_NA_ChkOut_F8_KRK_KRK_TW_AM_201619_014,Available,,40.71629400000006,67.08938659539817,60.237144470214844,72.17743606567383,-0.1643962271069466,-2.394967361704096,1.1344443838773017,0,0.8576687116564418,1.0,0,,,,1.0,1.0,0.147239263803681,0.08466257668711656,0.45521472392638035,0.0,0.0,0.0049079754601227,0.5288343558282208,0.9950920245398773,,,,,,,7,4,0,3,0,0,0.0,0.0,1.0,1.0,,,,137,127,0,,,,,,,,,,815,No info in DAT2.0,No info in DAT2.0,No info in DAT2.0.No info in DAT2.0,97,,,2,0,92,0,, ,o, ,
FORDDAT2_20190328_KR6N086_ChkOut_F62_KRK_KRK_PJ_TW_020719_008.mat,Corrupted
FORDDAT2_20190402_NA_ChkOut_F8_KRK_KRK_TW_AM_201619_014,Available,,40.71629400000006,67.08938659539817,60.237144470214844,72.17743606567383,-0.1643962271069466,-2.394967361704096,1.1344443838773017,0,0.8576687116564418,1.0,0,,,,1.0,1.0,0.147239263803681,0.08466257668711656,0.45521472392638035,0.0,0.0,0.0049079754601227,0.5288343558282208,0.9950920245398773,,,,,,,7,4,0,3,0,0,0.0,0.0,1.0,1.0,,,,137,127,0,,,,,,,,,,815,No info in DAT2.0,No info in DAT2.0,No info in DAT2.0.No info in DAT2.0,97,,,2,0,92,0,, ,o, ,
FORDDAT2_20190328_KR6N086_ChkOut_F62_KRK_KRK_PJ_TW_020719_008.mat,Corrupted
FORDDAT2_20190402_NA_ChkOut_F8_KRK_KRK_TW_AM_201619_014,Available,,40.71629400000006,67.08938659539817,60.237144470214844,72.17743606567383,-0.1643962271069466,-2.394967361704096,1.1344443838773017,0,0.8576687116564418,1.0,0,,,,1.0,1.0,0.147239263803681,0.08466257668711656,0.45521472392638035,0.0,0.0,0.0049079754601227,0.5288343558282208,0.9950920245398773,,,,,,,7,4,0,3,0,0,0.0,0.0,1.0,1.0,,,,137,127,0,,,,,,,,,,815,No info in DAT2.0,No info in DAT2.0,No info in DAT2.0.No info in DAT2.0,97,,,2,0,92,0,, ,o, ,
FORDDAT2_20190328_KR6N086_ChkOut_F62_KRK_KRK_PJ_TW_020719_008.mat,Corrupted
FORDDAT2_20190402_NA_ChkOut_F8_KRK_KRK_TW_AM_201619_014,Available,,40.71629400000006,67.08938659539817,60.237144470214844,72.17743606567383,-0.1643962271069466,-2.394967361704096,1.1344443838773017,0,0.8576687116564418,1.0,0,,,,1.0,1.0,0.147239263803681,0.08466257668711656,0.45521472392638035,0.0,0.0,0.0049079754601227,0.5288343558282208,0.9950920245398773,,,,,,,7,4,0,3,0,0,0.0,0.0,1.0,1.0,,,,137,127,0,,,,,,,,,,815,No info in DAT2.0,No info in DAT2.0,No info in DAT2.0.No info in DAT2.0,97,,,2,0,92,0,, ,o, ,
FORDDAT2_20190328_KR6N086_ChkOut_F62_KRK_KRK_PJ_TW_020719_008.mat,Corrupted
FORDDAT2_20190402_NA_ChkOut_F8_KRK_KRK_TW_AM_201619_014,Available,,40.71629400000006,67.08938659539817,60.237144470214844,72.17743606567383,-0.1643962271069466,-2.394967361704096,1.1344443838773017,0,0.8576687116564418,1.0,0,,,,1.0,1.0,0.147239263803681,0.08466257668711656,0.45521472392638035,0.0,0.0,0.0049079754601227,0.5288343558282208,0.9950920245398773,,,,,,,7,4,0,3,0,0,0.0,0.0,1.0,1.0,,,,137,127,0,,,,,,,,,,815,No info in DAT2.0,No info in DAT2.0,No info in DAT2.0.No info in DAT2.0,97,,,2,0,92,0,, ,o, ,
FORDDAT2_20190328_KR6N086_ChkOut_F62_KRK_KRK_PJ_TW_020719_008.mat,Corrupted
FORDDAT2_20190402_NA_ChkOut_F8_KRK_KRK_TW_AM_201619_014,Available,,40.71629400000006,67.08938659539817,60.237144470214844,72.17743606567383,-0.1643962271069466,-2.394967361704096,1.1344443838773017,0,0.8576687116564418,1.0,0,,,,1.0,1.0,0.147239263803681,0.08466257668711656,0.45521472392638035,0.0,0.0,0.0049079754601227,0.5288343558282208,0.9950920245398773,,,,,,,7,4,0,3,0,0,0.0,0.0,1.0,1.0,,,,137,127,0,,,,,,,,,,815,No info in DAT2.0,No info in DAT2.0,No info in DAT2.0.No info in DAT2.0,97,,,2,0,92,0,, ,o, ,
FORDDAT2_20190328_KR6N086_ChkOut_F62_KRK_KRK_PJ_TW_020719_008.mat,Corrupted
FORDDAT2_20190402_NA_ChkOut_F8_KRK_KRK_TW_AM_201619_014,Available,,40.71629400000006,67.08938659539817,60.237144470214844,72.17743606567383,-0.1643962271069466,-2.394967361704096,1.1344443838773017,0,0.8576687116564418,1.0,0,,,,1.0,1.0,0.147239263803681,0.08466257668711656,0.45521472392638035,0.0,0.0,0.0049079754601227,0.5288343558282208,0.9950920245398773,,,,,,,7,4,0,3,0,0,0.0,0.0,1.0,1.0,,,,137,127,0,,,,,,,,,,815,No info in DAT2.0,No info in DAT2.0,No info in DAT2.0.No info in DAT2.0,97,,,2,0,92,0,, ,o, ,
FORDDAT2_20190328_KR6N086_ChkOut_F62_KRK_KRK_PJ_TW_020719_008.mat,Corrupted
FORDDAT2_20190402_NA_ChkOut_F8_KRK_KRK_TW_AM_201619_014,Available,,40.71629400000006,67.08938659539817,60.237144470214844,72.17743606567383,-0.1643962271069466,-2.394967361704096,1.1344443838773017,0,0.8576687116564418,1.0,0,,,,1.0,1.0,0.147239263803681,0.08466257668711656,0.45521472392638035,0.0,0.0,0.0049079754601227,0.5288343558282208,0.9950920245398773,,,,,,,7,4,0,3,0,0,0.0,0.0,1.0,1.0,,,,137,127,0,,,,,,,,,,815,No info in DAT2.0,No info in DAT2.0,No info in DAT2.0.No info in DAT2.0,97,,,2,0,92,0,, ,o, ,
FORDDAT2_20190328_KR6N086_ChkOut_F62_KRK_KRK_PJ_TW_020719_008.mat,Corrupted
FORDDAT2_20190402_NA_ChkOut_F8_KRK_KRK_TW_AM_201619_014,Available,,40.71629400000006,67.08938659539817,60.237144470214844,72.17743606567383,-0.1643962271069466,-2.394967361704096,1.1344443838773017,0,0.8576687116564418,1.0,0,,,,1.0,1.0,0.147239263803681,0.08466257668711656,0.45521472392638035,0.0,0.0,0.0049079754601227,0.5288343558282208,0.9950920245398773,,,,,,,7,4,0,3,0,0,0.0,0.0,1.0,1.0,,,,137,127,0,,,,,,,,,,815,No info in DAT2.0,No info in DAT2.0,No info in DAT2.0.No info in DAT2.0,97,,,2,0,92,0,, ,o, ,
FORDDAT2_20190328_KR6N086_ChkOut_F62_KRK_KRK_PJ_TW_020719_008.mat,Corrupted
FORDDAT2_20190402_NA_ChkOut_F8_KRK_KRK_TW_AM_201619_014,Available,,40.71629400000006,67.08938659539817,60.237144470214844,72.17743606567383,-0.1643962271069466,-2.394967361704096,1.1344443838773017,0,0.8576687116564418,1.0,0,,,,1.0,1.0,0.147239263803681,0.08466257668711656,0.45521472392638035,0.0,0.0,0.0049079754601227,0.5288343558282208,0.9950920245398773,,,,,,,7,4,0,3,0,0,0.0,0.0,1.0,1.0,,,,137,127,0,,,,,,,,,,815,No info in DAT2.0,No info in DAT2.0,No info in DAT2.0.No info in DAT2.0,97,,,2,0,92,0,, ,o, ,
FORDDAT2_20190328_KR6N086_ChkOut_F62_KRK_KRK_PJ_TW_020719_008.mat,Corrupted
FORDDAT2_20190402_NA_ChkOut_F8_KRK_KRK_TW_AM_201619_014,Available,,40.71629400000006,67.08938659539817,60.237144470214844,72.17743606567383,-0.1643962271069466,-2.394967361704096,1.1344443838773017,0,0.8576687116564418,1.0,0,,,,1.0,1.0,0.147239263803681,0.08466257668711656,0.45521472392638035,0.0,0.0,0.0049079754601227,0.5288343558282208,0.9950920245398773,,,,,,,7,4,0,3,0,0,0.0,0.0,1.0,1.0,,,,137,127,0,,,,,,,,,,815,No info in DAT2.0,No info in DAT2.0,No info in DAT2.0.No info in DAT2.0,97,,,2,0,92,0,, ,o, ,
FORDDAT2_20190328_KR6N086_ChkOut_F62_KRK_KRK_PJ_TW_020719_008.mat,Corrupted
FORDDAT2_20190402_NA_ChkOut_F8_KRK_KRK_TW_AM_201619_014,Available,,40.71629400000006,67.08938659539817,60.237144470214844,72.17743606567383,-0.1643962271069466,-2.394967361704096,1.1344443838773017,0,0.8576687116564418,1.0,0,,,,1.0,1.0,0.147239263803681,0.08466257668711656,0.45521472392638035,0.0,0.0,0.0049079754601227,0.5288343558282208,0.9950920245398773,,,,,,,7,4,0,3,0,0,0.0,0.0,1.0,1.0,,,,137,127,0,,,,,,,,,,815,No info in DAT2.0,No info in DAT2.0,No info in DAT2.0.No info in DAT2.0,97,,,2,0,92,0,, ,o, ,
FORDDAT2_20190328_KR6N086_ChkOut_F62_KRK_KRK_PJ_TW_020719_008.mat,Corrupted
FORDDAT2_20190402_NA_ChkOut_F8_KRK_KRK_TW_AM_201619_014,Available,,40.71629400000006,67.08938659539817,60.237144470214844,72.17743606567383,-0.1643962271069466,-2.394967361704096,1.1344443838773017,0,0.8576687116564418,1.0,0,,,,1.0,1.0,0.147239263803681,0.08466257668711656,0.45521472392638035,0.0,0.0,0.0049079754601227,0.5288343558282208,0.9950920245398773,,,,,,,7,4,0,3,0,0,0.0,0.0,1.0,1.0,,,,137,127,0,,,,,,,,,,815,No info in DAT2.0,No info in DAT2.0,No info in DAT2.0.No info in DAT2.0,97,,,2,0,92,0,, ,o, ,
